TRoll,TPitch, mavlink_attitude_t.roll, mavlink_attitude_t.pitch, mavlink_attitude_t.yaw, mavlink_attitude_t.rollspeed, mavlink_attitude_t.pitchspeed, mavlink_attitude_t.yawspeed, mavlink_ahrs_t.omegaIx, mavlink_ahrs_t.omegaIy, mavlink_ahrs_t.omegaIz, mavlink_ahrs_t.error_rp, mavlink_ahrs_t.error_yaw, mavlink_ekf_status_report_t.velocity_variance, mavlink_ekf_status_report_t.pos_horiz_variance, mavlink_ekf_status_report_t.pos_vert_variance, mavlink_ekf_status_report_t.compass_variance, mavlink_ekf_status_report_t.terrain_alt_variance, mavlink_ekf_status_report_t.airspeed_variance
0.3065931,1.755188,0.005455858,0.03067096,2.881734,0.00032366,-0.000144766,-0.002718024,-0.000245656,-0.000539507,-0.00145584,0.01576856,0.03993968,0.01566514,0.0174151,0.008251551,0.03610219,0,0
0.3065931,1.755188,0.0053521,0.03063373,2.881211,0.000207469,0.000487875,-0.002551782,-0.000245656,-0.000539507,-0.00145584,0.01576856,0.03993968,0.01566514,0.0174151,0.008251551,0.03610219,0,0
0.3065931,1.755188,0.0053521,0.03063373,2.881211,0.000207469,0.000487875,-0.002551782,-0.000245656,-0.000539507,-0.00145584,0.01576856,0.03993968,0.01566514,0.0174151,0.008251551,0.03610219,0,0
0.3065931,1.755188,0.0053521,0.03063373,2.881211,0.000207469,0.000487875,-0.002551782,-0.000245656,-0.000539507,-0.00145584,0.01576856,0.03993968,0.01566514,0.0174151,0.008251551,0.03610219,0,0
0.3065931,1.755188,0.0053521,0.03063373,2.881211,0.000207469,0.000487875,-0.002551782,-0.000245656,-0.000539507,-0.00145584,0.01576856,0.03993968,0.01566514,0.0174151,0.008251551,0.03610219,0,0
0.3065931,1.755188,0.0053521,0.03063373,2.881211,0.000207469,0.000487875,-0.002551782,-0.000245656,-0.000539507,-0.00145584,0.01576856,0.03993968,0.01566514,0.0174151,0.008251551,0.03610219,0,0
0.3065931,1.755188,0.0053521,0.03063373,2.881211,0.000207469,0.000487875,-0.002551782,-0.000246514,-0.000543993,-0.001459847,0.01573459,0.05527832,0.01566514,0.0174151,0.008251551,0.03610219,0,0
0.3065931,1.755188,0.0053521,0.03063373,2.881211,0.000207469,0.000487875,-0.002551782,-0.000246514,-0.000543993,-0.001459847,0.01573459,0.05527832,0.01563282,0.01675989,0.01226105,0.0303791,0,0
0.3065931,1.755188,0.00528865,0.03063724,2.880769,-0.000668512,0.000882259,-0.001122015,-0.000246514,-0.000543993,-0.001459847,0.01573459,0.05527832,0.01563282,0.01675989,0.01226105,0.0303791,0,0
0.3065931,1.755188,0.005295419,0.03055329,2.880121,-0.00059144,0.000128053,-0.001940638,-0.000246514,-0.000543993,-0.001459847,0.01573459,0.05527832,0.01563282,0.01675989,0.01226105,0.0303791,0,0
0.3065931,1.755188,0.005295419,0.03055329,2.880121,-0.00059144,0.000128053,-0.001940638,-0.000246514,-0.000543993,-0.001459847,0.01573459,0.05527832,0.01563282,0.01675989,0.01226105,0.0303791,0,0
0.3065931,1.755188,0.005295419,0.03055329,2.880121,-0.00059144,0.000128053,-0.001940638,-0.000246514,-0.000543993,-0.001459847,0.01573459,0.05527832,0.01563282,0.01675989,0.01226105,0.0303791,0,0
0.3065931,1.755188,0.005295419,0.03055329,2.880121,-0.00059144,0.000128053,-0.001940638,-0.000246514,-0.000543993,-0.001459847,0.01573459,0.05527832,0.01563282,0.01675989,0.01226105,0.0303791,0,0
0.3049649,1.749473,0.005295419,0.03055329,2.880121,-0.00059144,0.000128053,-0.001940638,-0.000246514,-0.000543993,-0.001459847,0.01573459,0.05527832,0.01563282,0.01675989,0.01226105,0.0303791,0,0
0.3049649,1.749473,0.005295419,0.03055329,2.880121,-0.00059144,0.000128053,-0.001940638,-0.000246514,-0.000543993,-0.001459847,0.01573459,0.05527832,0.01563282,0.01675989,0.01226105,0.0303791,0,0
0.3049649,1.749473,0.005295419,0.03055329,2.880121,-0.00059144,0.000128053,-0.001940638,-0.000246514,-0.000543993,-0.001459847,0.01573459,0.05527832,0.01563282,0.01675989,0.01226105,0.0303791,0,0
0.3049649,1.749473,0.005295419,0.03055329,2.880121,-0.00059144,0.000128053,-0.001940638,-0.000246514,-0.000543993,-0.001459847,0.01573459,0.05527832,0.01563282,0.01675989,0.01226105,0.0303791,0,0
0.3049649,1.749473,0.005295419,0.03055329,2.880121,-0.00059144,0.000128053,-0.001940638,-0.000246514,-0.000543993,-0.001459847,0.01573459,0.05527832,0.01563282,0.01675989,0.01226105,0.0303791,0,0
0.3049649,1.749473,0.005295419,0.03055329,2.880121,-0.00059144,0.000128053,-0.001940638,-0.000246514,-0.000543993,-0.001459847,0.01573459,0.05527832,0.01563282,0.01675989,0.01226105,0.0303791,0,0
0.3049649,1.749473,0.005295419,0.03055329,2.880121,-0.00059144,0.000128053,-0.001940638,-0.000243739,-0.000548278,-0.001476418,0.01666453,0.05062639,0.01563282,0.01675989,0.01226105,0.0303791,0,0
0.3049649,1.749473,0.005295419,0.03055329,2.880121,-0.00059144,0.000128053,-0.001940638,-0.000243739,-0.000548278,-0.001476418,0.01666453,0.05062639,0.01419669,0.0119695,0.02100783,0.006263219,0,0
0.3049649,1.749473,0.005466771,0.03049531,2.879163,0.000251638,-6.48E-05,-0.001626537,-0.000243739,-0.000548278,-0.001476418,0.01666453,0.05062639,0.01419669,0.0119695,0.02100783,0.006263219,0,0
0.3049649,1.749473,0.005522694,0.03052978,2.878514,-0.000294849,0.000873541,-0.002412623,-0.000243739,-0.000548278,-0.001476418,0.01666453,0.05062639,0.01419669,0.0119695,0.02100783,0.006263219,0,0
0.3049649,1.749473,0.005522694,0.03052978,2.878514,-0.000294849,0.000873541,-0.002412623,-0.000243739,-0.000548278,-0.001476418,0.01666453,0.05062639,0.01419669,0.0119695,0.02100783,0.006263219,0,0
0.3049649,1.749473,0.005522694,0.03052978,2.878514,-0.000294849,0.000873541,-0.002412623,-0.000243739,-0.000548278,-0.001476418,0.01666453,0.05062639,0.01419669,0.0119695,0.02100783,0.006263219,0,0
0.3049649,1.749473,0.005522694,0.03052978,2.878514,-0.000294849,0.000873541,-0.002412623,-0.000243739,-0.000548278,-0.001476418,0.01666453,0.05062639,0.01419669,0.0119695,0.02100783,0.006263219,0,0
0.3176894,1.74796,0.005522694,0.03052978,2.878514,-0.000294849,0.000873541,-0.002412623,-0.000243739,-0.000548278,-0.001476418,0.01666453,0.05062639,0.01419669,0.0119695,0.02100783,0.006263219,0,0
0.3176894,1.74796,0.005522694,0.03052978,2.878514,-0.000294849,0.000873541,-0.002412623,-0.000243739,-0.000548278,-0.001476418,0.01666453,0.05062639,0.01419669,0.0119695,0.02100783,0.006263219,0,0
0.3176894,1.74796,0.005522694,0.03052978,2.878514,-0.000294849,0.000873541,-0.002412623,-0.000243739,-0.000548278,-0.001476418,0.01666453,0.05062639,0.01419669,0.0119695,0.02100783,0.006263219,0,0
0.3176894,1.74796,0.005522694,0.03052978,2.878514,-0.000294849,0.000873541,-0.002412623,-0.000243739,-0.000548278,-0.001476418,0.01666453,0.05062639,0.01419669,0.0119695,0.02100783,0.006263219,0,0
0.3176894,1.74796,0.005522694,0.03052978,2.878514,-0.000294849,0.000873541,-0.002412623,-0.000243739,-0.000548278,-0.001476418,0.01666453,0.05062639,0.01419669,0.0119695,0.02100783,0.006263219,0,0
0.3176894,1.74796,0.005522694,0.03052978,2.878514,-0.000294849,0.000873541,-0.002412623,-0.000243565,-0.000550128,-0.001480746,0.01576257,0.05208972,0.01419669,0.0119695,0.02100783,0.006263219,0,0
0.3176894,1.74796,0.005522694,0.03052978,2.878514,-0.000294849,0.000873541,-0.002412623,-0.000243565,-0.000550128,-0.001480746,0.01576257,0.05208972,0.01738632,0.01064996,0.004178287,0.0410565,0,0
0.3176894,1.74796,0.005651,0.03055443,2.877893,-0.000374415,0.001363032,-0.001392498,-0.000243565,-0.000550128,-0.001480746,0.01576257,0.05208972,0.01738632,0.01064996,0.004178287,0.0410565,0,0
0.3176894,1.74796,0.005651287,0.03047854,2.877312,-0.000628952,-0.000331041,-0.002941697,-0.000243565,-0.000550128,-0.001480746,0.01576257,0.05208972,0.01738632,0.01064996,0.004178287,0.0410565,0,0
